,temp,year,day,weekday,hour,traffic_volume
784,272.31,2012,31,2,3,338
785,272.39,2012,31,2,4,765
786,271.73,2012,31,2,5,2611
787,271.54,2012,31,2,6,5577
788,271.12,2012,31,2,7,6908
789,271.17,2012,31,2,8,6079
790,273.11,2012,31,2,9,5309
791,276.01,2012,31,2,10,4567
792,278.27,2012,31,2,11,4804
793,279.84,2012,31,2,12,5041
794,280.68,2012,31,2,13,5051
795,281.22,2012,31,2,14,5274
796,281.8,2012,31,2,15,5936
797,282.2,2012,31,2,16,6128
798,281.48,2012,31,2,17,5821
799,280.0,2012,31,2,18,4040
800,278.48,2012,31,2,19,2711
801,276.86,2012,31,2,20,2690
802,275.45,2012,31,2,21,2539
803,274.05,2012,31,2,22,1925
804,272.75,2012,31,2,23,1471
805,271.73,2012,1,3,0,716
806,270.91,2012,1,3,1,453
807,270.15,2012,1,3,2,324
808,269.68,2012,1,3,3,390
809,269.44,2012,1,3,4,775
810,268.96,2012,1,3,5,2572
811,268.61,2012,1,3,6,5595
812,268.74,2012,1,3,7,6852
813,268.45,2012,1,3,8,5892
814,270.9,2012,1,3,9,5327
815,273.45,2012,1,3,10,4756
816,275.9,2012,1,3,11,5073
817,278.7,2012,1,3,12,5286
818,280.25,2012,1,3,13,5189
819,281.67,2012,1,3,14,5495
820,283.03,2012,1,3,15,5713
821,283.13,2012,1,3,16,6317
822,283.04,2012,1,3,17,6306
823,281.3,2012,1,3,18,4867
824,279.84,2012,1,3,19,3501
825,278.88,2012,1,3,20,3110
826,278.51,2012,1,3,21,2727
827,279.26,2012,1,3,22,1825
828,279.21,2012,1,3,23,1222
829,278.85,2012,2,4,0,611
830,277.59,2012,2,4,1,441
831,277.01,2012,2,4,2,331
832,277.15,2012,2,4,3,365
833,277.9,2012,2,4,4,708
834,278.31,2012,2,4,5,2379
835,278.63,2012,2,4,6,5236
836,278.22,2012,2,4,7,6509
837,277.58,2012,2,4,8,5723
838,278.02,2012,2,4,9,5239
839,278.37,2012,2,4,10,4723
840,278.78,2012,2,4,11,5330
841,278.78,2012,2,4,12,5403
842,279.59,2012,2,4,13,5446
843,279.64,2012,2,4,14,5669
844,280.0,2012,2,4,15,6093
845,279.76,2012,2,4,16,6323
846,278.9,2012,2,4,17,5856
847,277.06,2012,2,4,18,4987
848,275.29,2012,2,4,19,3681
849,274.98,2012,2,4,20,2902
850,273.31,2012,2,4,21,2929
851,272.77,2012,2,4,22,2728
852,272.06,2012,2,4,23,1693
853,272.01,2012,3,5,0,1166
854,271.8,2012,3,5,1,724
855,271.3,2012,3,5,2,568
856,270.41,2012,3,5,3,343
857,269.9,2012,3,5,4,383
858,269.56,2012,3,5,5,703
859,269.39,2012,3,5,6,1229
860,269.24,2012,3,5,7,2057
861,268.99,2012,3,5,8,3246
862,271.47,2012,3,5,9,4390
863,272.85,2012,3,5,10,4573
864,273.93,2012,3,5,11,4269
865,274.85,2012,3,5,12,4833
866,275.43,2012,3,5,13,4442
867,275.73,2012,3,5,14,4397
868,275.9,2012,3,5,15,4314
869,276.29,2012,3,5,16,4413
870,276.41,2012,3,5,17,4125
871,276.29,2012,3,5,18,4004
872,276.13,2012,3,5,19,3404
873,275.93,2012,3,5,20,2777
874,275.93,2012,3,5,21,2579
875,275.67,2012,3,5,22,2552
876,275.58,2012,3,5,23,1952
877,275.67,2012,4,6,0,2125
878,275.6,2012,4,6,1,730
879,275.77,2012,4,6,1,730
880,275.42,2012,4,6,2,345
881,275.47,2012,4,6,3,223
882,275.33,2012,4,6,5,488
883,275.08,2012,4,6,6,710
884,275.08,2012,4,6,7,1165
885,275.09,2012,4,6,8,2067
886,275.09,2012,4,6,8,2067
887,275.44,2012,4,6,9,2911
888,276.1,2012,4,6,10,3527
889,276.45,2012,4,6,11,3765
890,276.76,2012,4,6,12,4063
891,277.11,2012,4,6,13,4043
892,278.13,2012,4,6,14,4200
893,278.44,2012,4,6,15,4105
894,278.44,2012,4,6,16,4015
895,278.09,2012,4,6,17,3620
896,277.72,2012,4,6,18,3652
897,277.41,2012,4,6,19,2837
898,277.2,2012,4,6,20,2446
899,277.06,2012,4,6,21,1950
900,276.7,2012,4,6,22,1451
901,276.54,2012,4,6,23,999
902,276.07,2012,5,0,0,1720
903,275.67,2012,5,0,1,1299
904,274.97,2012,5,0,2,304
905,274.86,2012,5,0,3,412
906,273.45,2012,5,0,4,753
907,272.66,2012,5,0,5,2562
908,272.18,2012,5,0,6,5658
909,272.32,2012,5,0,7,6877
910,272.69,2012,5,0,8,5981
911,274.26,2012,5,0,9,4999
912,275.99,2012,5,0,10,4408
913,277.35,2012,5,0,11,4575
914,277.83,2012,5,0,12,4710
915,278.47,2012,5,0,13,4648
916,278.71,2012,5,0,14,4968
917,280.56,2012,5,0,16,6124
918,280.56,2012,5,0,17,6134
919,279.26,2012,5,0,18,4265
920,280.56,2012,5,0,20,2415
921,280.56,2012,5,0,21,1963
922,280.56,2012,5,0,22,1454
923,280.56,2012,5,0,23,938
924,280.56,2012,6,1,0,537
925,274.41,2012,6,1,1,313
926,274.41,2012,6,1,2,256
927,274.41,2012,6,1,3,356
928,274.41,2012,6,1,4,788
929,274.41,2012,6,1,5,2565
930,274.41,2012,6,1,6,5330
931,274.91,2012,6,1,7,6181
932,274.91,2012,6,1,8,6182
933,274.91,2012,6,1,9,5720
934,274.91,2012,6,1,10,4612
935,277.12,2012,6,1,12,4666
936,278.04,2012,6,1,13,5022
937,278.19,2012,6,1,14,5490
938,278.38,2012,6,1,15,5973
939,278.59,2012,6,1,16,6201
940,278.65,2012,6,1,17,5453
941,278.74,2012,6,1,18,3921
942,278.74,2012,6,1,18,3921
943,278.87,2012,6,1,19,2835
944,278.87,2012,6,1,19,2835
945,279.02,2012,6,1,20,2450
946,279.02,2012,6,1,20,2450
947,278.84,2012,6,1,21,2078
948,278.84,2012,6,1,21,2078
949,278.84,2012,6,1,21,2078
950,278.56,2012,6,1,22,1671
951,278.56,2012,6,1,22,1671
952,278.56,2012,6,1,22,1671
953,278.5,2012,6,1,23,1472
954,278.5,2012,6,1,23,1472
955,278.03,2012,7,2,0,792
956,278.03,2012,7,2,0,792
957,278.03,2012,7,2,0,792
958,277.28,2012,7,2,1,811
959,277.28,2012,7,2,1,811
960,277.06,2012,7,2,2,671
961,277.06,2012,7,2,2,671
962,277.06,2012,7,2,2,671
963,277.06,2012,7,2,2,671
964,276.83,2012,7,2,3,474
965,276.83,2012,7,2,3,474
966,276.83,2012,7,2,3,474
967,277.15,2012,7,2,4,790
968,277.15,2012,7,2,4,790
969,277.57,2012,7,2,5,2619
970,277.57,2012,7,2,5,2619
971,277.51,2012,7,2,6,5788
972,277.51,2012,7,2,6,5788
973,277.51,2012,7,2,6,5788
974,277.41,2012,7,2,7,7088
975,277.41,2012,7,2,7,7088
976,277.68,2012,7,2,8,6264
977,277.68,2012,7,2,8,6264
978,278.15,2012,7,2,9,5230
979,278.42,2012,7,2,10,4567
980,278.61,2012,7,2,11,4769
981,279.14,2012,7,2,12,5011
982,278.99,2012,7,2,13,4889
983,278.83,2012,7,2,14,5367
984,278.57,2012,7,2,15,5678
985,278.57,2012,7,2,15,5678
986,278.21,2012,7,2,16,6267
987,278.21,2012,7,2,16,6267
988,278.21,2012,7,2,16,6267
989,278.21,2012,7,2,16,6267
990,277.96,2012,7,2,17,6057
991,277.96,2012,7,2,17,6057
992,277.51,2012,7,2,18,4883
993,277.18,2012,7,2,19,2927
994,277.08,2012,7,2,20,2594
995,276.98,2012,7,2,21,2347
996,276.93,2012,7,2,22,1544
997,276.76,2012,7,2,23,1219
998,276.79,2012,8,3,0,783
999,276.64,2012,8,3,1,357
1000,276.41,2012,8,3,2,286
1001,276.32,2012,8,3,3,396
1002,276.32,2012,8,3,4,791
1003,276.29,2012,8,3,5,2681
1004,276.29,2012,8,3,6,5614
1005,276.38,2012,8,3,7,6834
1006,276.94,2012,8,3,8,6280
1007,277.39,2012,8,3,9,5460
1008,278.31,2012,8,3,10,4670
1009,278.71,2012,8,3,11,5071
1010,279.86,2012,8,3,12,5246
1011,279.97,2012,8,3,13,5039
1012,280.53,2012,8,3,14,5411
1013,280.57,2012,8,3,15,5866
1014,280.3,2012,8,3,16,6556
1015,279.79,2012,8,3,17,6204
1016,278.91,2012,8,3,18,4688
1017,277.79,2012,8,3,19,3326
1018,277.0,2012,8,3,20,3229
1019,276.52,2012,8,3,21,2790
1020,276.25,2012,8,3,22,1946
1021,276.1,2012,8,3,23,1181
1022,276.1,2012,9,4,0,649
1023,275.91,2012,9,4,1,422
1024,275.69,2012,9,4,2,340
1025,275.4,2012,9,4,3,365
1026,275.44,2012,9,4,4,683
1027,275.35,2012,9,4,5,2471
1028,275.4,2012,9,4,6,5538
1029,275.4,2012,9,4,7,6880
1030,275.89,2012,9,4,8,5906
1031,277.07,2012,9,4,9,5234
1032,278.66,2012,9,4,10,4719
1033,282.16,2012,9,4,11,5304
1034,282.49,2012,9,4,12,5487
1035,284.21,2012,9,4,13,5532
1036,284.57,2012,9,4,14,5816
1037,284.64,2012,9,4,15,5958
1038,284.11,2012,9,4,16,6455
1039,282.06,2012,9,4,17,6154
1040,279.8,2012,9,4,18,5330
1041,278.54,2012,9,4,19,3540
1042,278.09,2012,9,4,20,3193
1043,277.88,2012,9,4,21,2948
1044,277.36,2012,9,4,22,2496
1045,277.25,2012,9,4,23,1707
1046,276.64,2012,10,5,0,1090
1047,275.98,2012,10,5,1,735
1048,275.73,2012,10,5,2,537
1049,275.63,2012,10,5,3,371
1050,275.29,2012,10,5,4,397
1051,275.25,2012,10,5,5,696
1052,275.1,2012,10,5,6,1301
1053,275.23,2012,10,5,7,1932
1054,276.09,2012,10,5,8,2952
1055,277.86,2012,10,5,9,3529
1056,280.05,2012,10,5,10,3837
1057,281.75,2012,10,5,11,4338
1058,283.15,2012,10,5,12,4762
1059,283.99,2012,10,5,13,4367
1060,284.03,2012,10,5,14,4369
1061,283.98,2012,10,5,15,4536
1062,283.0,2012,10,5,16,4520
1063,281.46,2012,10,5,17,4677
1064,280.71,2012,10,5,18,4025
1065,280.24,2012,10,5,19,3128
1066,280.18,2012,10,5,20,2905
1067,280.08,2012,10,5,21,2853
1068,280.23,2012,10,5,22,3288
1069,280.33,2012,10,5,23,2239
1070,280.27,2012,11,6,0,1381
1071,279.87,2012,11,6,1,922
1072,279.87,2012,11,6,1,922
1073,279.87,2012,11,6,1,922
1074,279.87,2012,11,6,1,922
1075,280.01,2012,11,6,2,626
1076,280.01,2012,11,6,2,626
1077,280.01,2012,11,6,2,626
1078,280.26,2012,11,6,3,331
1079,280.26,2012,11,6,3,331
1080,280.26,2012,11,6,3,331
1081,280.26,2012,11,6,3,331
1082,280.1,2012,11,6,4,304
1083,280.1,2012,11,6,4,304
1084,280.1,2012,11,6,4,304
1085,280.1,2012,11,6,4,304
1086,280.1,2012,11,6,4,304
1087,279.9,2012,11,6,5,462
1088,279.9,2012,11,6,5,462
1089,279.9,2012,11,6,5,462
1090,279.79,2012,11,6,6,793
1091,279.79,2012,11,6,6,793
1092,279.79,2012,11,6,6,793
1093,279.79,2012,11,6,6,793
1094,279.95,2012,11,6,7,1120
1095,279.95,2012,11,6,7,1120
1096,279.95,2012,11,6,7,1120
1097,279.91,2012,11,6,8,1797
1098,279.91,2012,11,6,8,1797
1099,280.43,2012,11,6,9,2687
1100,280.43,2012,11,6,9,2687
1101,280.43,2012,11,6,9,2687
1102,280.43,2012,11,6,9,2687
1103,280.43,2012,11,6,9,2687
1104,281.02,2012,11,6,10,3961
1105,281.02,2012,11,6,10,3961
1106,282.05,2012,11,6,11,4086
1107,283.42,2012,11,6,12,3710
1108,283.42,2012,11,6,12,3710
1109,284.94,2012,11,6,13,3733
1110,284.94,2012,11,6,13,3733
1111,287.6,2012,11,6,14,3666
1112,287.6,2012,11,6,14,3666
1113,289.71,2012,11,6,15,4012
1114,289.71,2012,11,6,15,4012
1115,291.14,2012,11,6,16,4169
1116,290.28,2012,11,6,17,3636
1117,288.29,2012,11,6,18,3390
1118,288.29,2012,11,6,18,3390
1119,289.25,2012,11,6,19,2660
1120,291.57,2012,11,6,20,2173
1121,291.28,2012,11,6,21,1924
1122,288.12,2012,11,6,23,2863
1123,288.12,2012,12,0,0,1000
1124,282.74,2012,12,0,1,352
1125,282.74,2012,12,0,2,263
1126,282.74,2012,12,0,3,341
1127,282.74,2012,12,0,4,761
1128,282.74,2012,12,0,5,2467
1129,282.74,2012,12,0,6,5242
1130,273.9,2012,12,0,7,5390
1131,273.9,2012,12,0,8,2029
1132,273.9,2012,12,0,9,2096
1133,272.42,2012,12,0,10,2892
1134,272.09,2012,12,0,11,4245
1135,272.09,2012,12,0,11,4245
1136,271.94,2012,12,0,12,4148
1137,271.85,2012,12,0,13,4362
1138,271.4,2012,12,0,14,4619
1139,271.25,2012,12,0,15,4755
1140,270.6,2012,12,0,16,5187
1141,270.07,2012,12,0,17,5186
1142,269.76,2012,12,0,18,3854
1143,269.71,2012,12,0,19,2641
1144,269.19,2012,12,0,20,2222
1145,268.91,2012,12,0,21,1943
1146,268.39,2012,12,0,22,1437
1147,267.27,2012,12,0,23,2409
1148,267.05,2012,13,1,0,905
1149,266.64,2012,13,1,1,367
1150,266.58,2012,13,1,2,290
1151,266.02,2012,13,1,3,317
1152,265.93,2012,13,1,4,775
1153,266.15,2012,13,1,5,2571
1154,266.42,2012,13,1,6,5541
1155,266.85,2012,13,1,7,6529
1156,266.86,2012,13,1,8,6242
1157,266.86,2012,13,1,8,6242
1158,267.05,2012,13,1,9,5438
1159,267.81,2012,13,1,10,4656
1160,268.35,2012,13,1,11,4759
1161,268.77,2012,13,1,12,4943
1162,269.04,2012,13,1,13,4924
1163,269.23,2012,13,1,14,5409
1164,269.51,2012,13,1,15,5664
1165,269.24,2012,13,1,16,6436
1166,269.06,2012,13,1,17,6212
1167,268.35,2012,13,1,18,4324
1168,268.26,2012,13,1,19,2948
1169,268.21,2012,13,1,20,2604
1170,267.91,2012,13,1,21,2192
1171,267.75,2012,13,1,22,1563
1172,267.15,2012,13,1,23,1346
1173,266.33,2012,14,2,0,535
1174,265.99,2012,14,2,1,325
1175,265.94,2012,14,2,2,252
1176,265.14,2012,14,2,3,361
1177,264.61,2012,14,2,4,795
1178,264.67,2012,14,2,5,2620
1179,264.82,2012,14,2,6,5730
1180,265.1,2012,14,2,7,6792
1181,266.4,2012,14,2,8,6199
1182,269.25,2012,14,2,9,5216
1183,271.89,2012,14,2,10,4864
1184,272.77,2012,14,2,11,5477
1185,275.0,2012,14,2,12,5654
1186,277.19,2012,14,2,13,5761
1187,277.92,2012,14,2,14,6131
1188,278.95,2012,14,2,15,6415
1189,278.02,2012,14,2,16,7189
1190,276.5,2012,14,2,17,6968
1191,275.88,2012,14,2,18,5182
1192,275.98,2012,14,2,19,3536
1193,275.98,2012,14,2,20,3052
1194,276.13,2012,14,2,21,2665
1195,276.53,2012,14,2,22,2044
1196,276.53,2012,14,2,23,1841
1197,276.48,2012,15,3,0,575
1198,276.26,2012,15,3,1,325
1199,276.02,2012,15,3,2,294
1200,275.87,2012,15,3,3,371
1201,275.47,2012,15,3,4,817
1202,274.91,2012,15,3,5,2657
1203,274.34,2012,15,3,6,5814
1204,273.31,2012,15,3,7,6761
1205,273.76,2012,15,3,8,6171
1206,276.44,2012,15,3,9,5387
1207,278.23,2012,15,3,10,4704
1208,279.03,2012,15,3,11,4811
1209,280.71,2012,15,3,12,5115
1210,283.26,2012,15,3,13,5114
1211,283.8,2012,15,3,14,5597
1212,283.29,2012,15,3,15,5801
1213,282.32,2012,15,3,16,6570
1214,280.33,2012,15,3,17,6396
1215,278.97,2012,15,3,18,4717
1216,278.64,2012,15,3,19,3398
1217,278.12,2012,15,3,20,3258
1218,278.05,2012,15,3,21,2681
1219,279.5,2012,15,3,23,1367
1220,279.5,2012,16,4,0,662
1221,277.1,2012,16,4,1,435
1222,277.1,2012,16,4,2,332
1223,277.1,2012,16,4,3,391
1224,277.1,2012,16,4,4,708
1225,277.1,2012,16,4,5,2477
1226,277.1,2012,16,4,6,5527
1227,276.8,2012,16,4,7,6517
1228,276.8,2012,16,4,8,5360
1229,276.8,2012,16,4,9,5177
1230,276.8,2012,16,4,10,4661
1231,276.8,2012,16,4,11,5129
1232,276.8,2012,16,4,12,5326
1233,276.8,2012,16,4,13,5488
1234,279.24,2012,16,4,14,5489
1235,279.24,2012,16,4,15,5835
1236,279.24,2012,16,4,16,6427
1237,279.24,2012,16,4,17,6093
1238,279.24,2012,16,4,18,5074
1239,279.24,2012,16,4,19,3522
1240,279.24,2012,16,4,20,2818
1241,279.24,2012,16,4,21,2804
1242,279.24,2012,16,4,22,2639
1243,279.24,2012,16,4,23,1766
1244,279.24,2012,17,5,0,1091
1245,270.94,2012,17,5,1,739
1246,270.94,2012,17,5,2,642
1247,270.94,2012,17,5,3,404
1248,270.94,2012,17,5,4,407
1249,266.83,2012,17,5,5,753
1250,266.27,2012,17,5,6,1381
1251,265.91,2012,17,5,7,2046
1252,267.33,2012,17,5,8,3031
1253,270.82,2012,17,5,9,3842
1254,273.55,2012,17,5,10,4233
1255,275.85,2012,17,5,11,4416
1256,277.61,2012,17,5,12,4753
1257,278.64,2012,17,5,13,4525
1258,279.34,2012,17,5,14,4628
1259,279.39,2012,17,5,15,4546
1260,278.73,2012,17,5,16,4516
1261,276.5,2012,17,5,17,4468
1262,274.33,2012,17,5,19,3265
1263,274.43,2012,17,5,20,2608
1264,274.45,2012,17,5,21,2770
1265,274.4,2012,17,5,22,2661
1266,274.78,2012,17,5,23,2191
1267,275.15,2012,18,6,0,1293
1268,275.25,2012,18,6,1,861
1269,275.62,2012,18,6,2,644
1270,275.89,2012,18,6,3,368
1271,276.16,2012,18,6,4,293
1272,276.29,2012,18,6,5,482
1273,276.24,2012,18,6,6,774
1274,276.2,2012,18,6,7,1052
1275,277.08,2012,18,6,8,1722
1276,279.0,2012,18,6,9,2561
1277,281.2,2012,18,6,10,3232
1278,283.49,2012,18,6,11,3630
1279,285.53,2012,18,6,12,3999
1280,285.96,2012,18,6,13,4075
1281,285.95,2012,18,6,14,3966
1282,285.65,2012,18,6,15,4083
1283,285.05,2012,18,6,16,4277
1284,284.31,2012,18,6,17,4368
1285,284.17,2012,18,6,18,3504
1286,284.17,2012,18,6,19,3575
1287,284.17,2012,18,6,20,2702
1288,283.94,2012,18,6,21,2007
1289,283.65,2012,18,6,22,1505
1290,283.55,2012,18,6,23,961
1291,283.01,2012,19,0,0,476
1292,282.54,2012,19,0,1,311
1293,282.45,2012,19,0,2,268
1294,282.02,2012,19,0,3,364
1295,281.8,2012,19,0,4,789
1296,281.06,2012,19,0,5,2579
1297,280.5,2012,19,0,6,5546
1298,280.03,2012,19,0,7,6831
1299,280.0,2012,19,0,8,5884
1300,281.48,2012,19,0,9,5133
1301,282.85,2012,19,0,10,4518
1302,284.13,2012,19,0,11,4564
1303,285.5,2012,19,0,12,4925
1304,286.43,2012,19,0,13,4866
1305,287.18,2012,19,0,14,5118
1306,286.68,2012,19,0,15,5473
1307,286.02,2012,19,0,16,6276
1308,284.55,2012,19,0,17,5908
1309,284.64,2012,19,0,18,4239
1310,284.34,2012,19,0,19,3011
1311,284.04,2012,19,0,20,2644
1312,283.5,2012,19,0,21,2150
1313,282.96,2012,19,0,22,1539
1314,282.38,2012,19,0,23,970
1315,282.09,2012,20,1,0,504
1316,281.77,2012,20,1,1,327
1317,282.35,2012,20,1,2,254
1318,282.26,2012,20,1,3,346
1319,282.37,2012,20,1,4,775
1320,282.52,2012,20,1,5,2568
1321,282.43,2012,20,1,6,5647
1322,282.01,2012,20,1,7,6824
1323,282.33,2012,20,1,8,5989
1324,283.08,2012,20,1,9,5419
1325,283.53,2012,20,1,10,4826
1326,285.74,2012,20,1,11,5003
1327,286.67,2012,20,1,12,5099
1328,287.41,2012,20,1,13,5264
1329,287.74,2012,20,1,14,5561
1330,287.73,2012,20,1,15,5721
1331,286.53,2012,20,1,16,6521
1332,283.85,2012,20,1,17,6019
1333,281.47,2012,20,1,18,4525
1334,280.54,2012,20,1,19,3385
1335,279.11,2012,20,1,20,2999
1336,278.24,2012,20,1,21,2642
1337,277.99,2012,20,1,22,2050
1338,278.0,2012,20,1,23,1211
1339,277.74,2012,21,2,0,667
1340,277.23,2012,21,2,1,399
1341,276.49,2012,21,2,2,269
1342,276.15,2012,21,2,3,412
1343,275.06,2012,21,2,4,746
1344,273.99,2012,21,2,5,2489
1345,273.0,2012,21,2,6,5343
1346,273.0,2012,21,2,6,5343
1347,272.54,2012,21,2,7,6138
1348,272.54,2012,21,2,7,6138
1349,272.51,2012,21,2,8,5413
1350,272.51,2012,21,2,8,5413
1351,272.51,2012,21,2,8,5413
1352,274.66,2012,21,2,9,5041
1353,274.66,2012,21,2,9,5041
1354,274.66,2012,21,2,9,5041
1355,276.57,2012,21,2,10,4875
1356,276.57,2012,21,2,10,4875
1357,278.81,2012,21,2,11,5266
1358,280.95,2012,21,2,12,5656
1359,283.13,2012,21,2,13,5561
1360,283.91,2012,21,2,14,5963
1361,284.22,2012,21,2,15,5928
1362,282.46,2012,21,2,16,5733
1363,279.63,2012,21,2,17,4964
1364,278.13,2012,21,2,18,4179
1365,277.36,2012,21,2,19,3267
1366,277.38,2012,21,2,20,2787
1367,277.82,2012,21,2,21,2432
1368,278.33,2012,21,2,22,1972
1369,278.49,2012,21,2,23,1399
1370,278.54,2012,22,3,0,919
1371,278.97,2012,22,3,1,634
1372,279.35,2012,22,3,2,411
1373,279.68,2012,22,3,3,317
1374,279.36,2012,22,3,4,252
1375,279.46,2012,22,3,5,380
1376,279.93,2012,22,3,6,881
1377,279.66,2012,22,3,7,1094
1378,279.47,2012,22,3,8,1119
1379,281.16,2012,22,3,9,1674
1380,283.0,2012,22,3,10,2477
1381,284.99,2012,22,3,11,3245
1382,285.88,2012,22,3,12,3461
1383,286.87,2012,22,3,13,3213
1384,287.98,2012,22,3,14,3090
1385,288.46,2012,22,3,15,3068
1386,287.3,2012,22,3,16,3152
1387,285.57,2012,22,3,17,3023
1388,284.82,2012,22,3,18,3083
1389,285.57,2012,22,3,19,3010
1390,287.12,2012,22,3,20,3002
1391,287.97,2012,22,3,21,2533
1392,288.23,2012,22,3,22,1958
1393,288.22,2012,22,3,23,1390
1394,287.46,2012,23,4,0,693
1395,286.67,2012,23,4,1,482
1396,286.01,2012,23,4,2,370
1397,285.37,2012,23,4,3,341
1398,284.82,2012,23,4,4,456
1399,284.58,2012,23,4,5,1105
1400,284.06,2012,23,4,6,2069
1401,283.35,2012,23,4,7,2381
1402,283.0,2012,23,4,8,2364
1403,283.89,2012,23,4,9,2783
1404,284.9,2012,23,4,10,3230
1405,284.99,2012,23,4,11,3586
1406,284.15,2012,23,4,12,3947
1407,282.15,2012,23,4,13,3800
1408,279.39,2012,23,4,14,4231
1409,277.38,2012,23,4,15,4174
1410,276.44,2012,23,4,16,4079
1411,276.44,2012,23,4,16,4079
1412,274.35,2012,23,4,17,3900
1413,274.35,2012,23,4,17,3900
1414,273.13,2012,23,4,18,3420
1415,273.13,2012,23,4,18,3420
1416,272.42,2012,23,4,19,2876
1417,272.42,2012,23,4,19,2876
1418,272.42,2012,23,4,19,2876
1419,272.42,2012,23,4,19,2876
1420,271.6,2012,23,4,20,2543
1421,271.6,2012,23,4,20,2543
1422,271.6,2012,23,4,20,2543
1423,270.59,2012,23,4,21,2221
1424,269.61,2012,23,4,22,2148
1425,268.72,2012,23,4,23,1512
1426,268.72,2012,23,4,23,1512
1427,268.06,2012,24,5,0,917
1428,267.76,2012,24,5,1,611
1429,267.76,2012,24,5,1,611
1430,267.19,2012,24,5,2,470
1431,266.59,2012,24,5,3,322
1432,266.59,2012,24,5,3,322
1433,265.86,2012,24,5,4,299
1434,265.6,2012,24,5,5,574
1435,265.55,2012,24,5,6,1017
1436,265.5,2012,24,5,7,1348
1437,266.01,2012,24,5,8,1878
1438,266.51,2012,24,5,9,2753
1439,266.98,2012,24,5,10,3178
1440,267.78,2012,24,5,11,3880
1441,268.76,2012,24,5,12,4312
1442,269.24,2012,24,5,13,4494
1443,269.4,2012,24,5,14,4206
1444,269.2,2012,24,5,15,4204
1445,269.15,2012,24,5,16,4449
1446,268.5,2012,24,5,17,4357
1447,267.82,2012,24,5,18,3905
1448,266.92,2012,24,5,19,3068
1449,265.61,2012,24,5,20,2779
1450,262.33,2012,25,6,1,689
1451,261.45,2012,25,6,2,536
1452,261.08,2012,25,6,3,322
1453,260.62,2012,25,6,4,271
1454,260.24,2012,25,6,5,426
1455,259.88,2012,25,6,6,726
1456,259.78,2012,25,6,7,910
1457,260.82,2012,25,6,8,1366
1458,263.42,2012,25,6,9,2222
1459,265.24,2012,25,6,10,2918
1460,266.31,2012,25,6,11,3413
1461,267.37,2012,25,6,12,3724
1462,268.13,2012,25,6,13,3949
1463,268.93,2012,25,6,14,4076
1464,269.41,2012,25,6,15,4729
1465,270.1,2012,25,6,16,4880
1466,270.37,2012,25,6,17,4435
1467,270.61,2012,25,6,18,3749
1468,270.98,2012,25,6,19,3381
1469,271.02,2012,25,6,20,2809
1470,270.98,2012,25,6,21,2150
1471,270.97,2012,25,6,22,1533
1472,270.97,2012,25,6,23,925
1473,271.25,2012,26,0,0,524
1474,271.34,2012,26,0,1,293
1475,271.79,2012,26,0,2,258
1476,271.75,2012,26,0,3,337
1477,271.62,2012,26,0,4,771
1478,271.48,2012,26,0,5,2496
1479,271.14,2012,26,0,6,5529
1480,270.77,2012,26,0,7,6752
1481,270.73,2012,26,0,8,5787
1482,270.89,2012,26,0,9,4699
1483,270.97,2012,26,0,10,4271
1484,270.64,2012,26,0,11,4314
1485,270.39,2012,26,0,12,4603
1486,271.26,2012,26,0,13,4816
1487,271.65,2012,26,0,15,5449
1488,271.6,2012,26,0,16,6238
1489,271.36,2012,26,0,17,5761
1490,271.32,2012,26,0,18,4022
1491,271.29,2012,26,0,19,2874
1492,271.29,2012,26,0,20,2362
1493,270.6,2012,26,0,21,2098
1494,269.59,2012,26,0,22,1342
1495,268.57,2012,26,0,23,944
1496,267.12,2012,27,1,0,459
1497,265.53,2012,27,1,1,303
1498,264.4,2012,27,1,2,247
1499,262.98,2012,27,1,3,337
1500,262.44,2012,27,1,4,781
1501,261.77,2012,27,1,5,2601
1502,261.27,2012,27,1,6,5639
1503,260.62,2012,27,1,7,6768
1504,260.47,2012,27,1,8,6116
1505,261.12,2012,27,1,9,5215
1506,262.6,2012,27,1,10,4315
1507,263.5,2012,27,1,11,4497
1508,264.4,2012,27,1,12,4799
1509,265.23,2012,27,1,13,4884
1510,266.06,2012,27,1,14,5234
1511,266.17,2012,27,1,15,5665
1512,266.01,2012,27,1,16,6428
1513,264.93,2012,27,1,17,6092
1514,264.26,2012,27,1,18,4317
1515,263.8,2012,27,1,19,3137
1516,263.33,2012,27,1,20,2647
1517,263.47,2012,27,1,21,2194
1518,263.55,2012,27,1,22,1523
1519,263.83,2012,27,1,23,949
1520,264.18,2012,28,2,0,510
1521,264.21,2012,28,2,1,342
1522,264.75,2012,28,2,2,245
1523,264.94,2012,28,2,3,352
1524,265.07,2012,28,2,4,759
1525,265.25,2012,28,2,5,2638
1526,264.84,2012,28,2,6,5816
1527,265.03,2012,28,2,7,6995
1528,265.28,2012,28,2,8,6071
1529,267.05,2012,28,2,9,5228
1530,268.83,2012,28,2,10,4570
1531,270.43,2012,28,2,11,4809
1532,272.28,2012,28,2,12,4839
1533,273.82,2012,28,2,13,4837
1534,275.34,2012,28,2,14,5290
1535,276.01,2012,28,2,15,5621
1536,275.25,2012,28,2,16,6116
1537,273.84,2012,28,2,17,5813
1538,272.17,2012,28,2,18,4314
1539,270.99,2012,28,2,19,3077
